"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190101 ~ 20191231"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적(㎡)","거래금액(만원)","지분구분"
"서울특별시 성동구 성수동1가","6**","전","준공업지역","8m미만","201911","14","258","305,838"," "
"서울특별시 서초구 양재동","산4*","임야","제3종일반주거지역","25m미만","201911","14","747","37,780"," "
"서울특별시 서초구 양재동","산4*","임야","제1종일반주거지역","-","201911","14","195","4,524"," "
"서울특별시 서초구 양재동","산4*","임야","제3종일반주거지역","-","201911","14","152","5,654"," "
"서울특별시 동대문구 회기동","6*","대","제3종일반주거지역","8m미만","201911","14","13","5,800"," "
"서울특별시 서초구 방배동","9**","도로","제2종일반주거지역","-","201911","14","3.95","600","지분"
"서울특별시 강남구 세곡동","1**","대","개발제한구역","8m미만","201911","14","493","65,000"," "
"서울특별시 서대문구 북아현동","5**","대","제2종일반주거지역","8m미만","201911","14","221","73,583"," "
"서울특별시 서초구 양재동","1**","전","제3종일반주거지역","-","201911","14","22","975"," "
"서울특별시 용산구 이촌동","3**","대","제3종일반주거지역","25m이상","201911","15","6.61","1","지분"
"서울특별시 구로구 항동","산2*","임야","개발제한구역","-","201911","15","36","1,089","지분"
"서울특별시 도봉구 도봉동","산5*","임야","개발제한구역","8m미만","201911","15","330.58","1,290","지분"
"서울특별시 동작구 상도동","1**","도로","제2종일반주거지역","-","201911","15","6.2","1,500","지분"
"서울특별시 강남구 논현동","2**","대","제3종일반주거지역","25m이상","201911","15","551.4","1,529,978"," "
"서울특별시 광진구 군자동","3*","공원","제1종일반주거지역","-","201911","15","188","100,000"," "
"서울특별시 중구 인현동1가","7*","대","일반상업지역","-","201911","15","1.32","113","지분"
"서울특별시 송파구 가락동","4**","대","제3종일반주거지역","-","201911","15","56.61","140,000","지분"
"서울특별시 서초구 양재동","산7*","임야","개발제한구역","8m미만","201911","15","10891","159,623"," "
"서울특별시 중구 신당동","2**","대","일반상업지역","25m이상","201911","15","3","2,250"," "
"서울특별시 동작구 상도동","1**","도로","제2종일반주거지역","-","201911","15","10.2","2,300","지분"
"서울특별시 동작구 상도동","1**","대","제2종일반주거지역","-","201911","15","1.1","200","지분"
"서울특별시 서초구 양재동","5*","도로","제1종일반주거지역","8m미만","201911","15","29.74","25,655","지분"
"서울특별시 성북구 종암동","5*","대","제3종일반주거지역","-","201911","15","12","3,364"," "
"서울특별시 은평구 불광동","3**","대","일반상업지역","8m미만","201911","15","41","30,049"," "
"서울특별시 구로구 오류동","2**","대","제2종일반주거지역","8m미만","201911","15","71","32,250","지분"
"서울특별시 동작구 상도동","1**","도로","제2종일반주거지역","-","201911","15","1.6","400","지분"
"서울특별시 은평구 불광동","3**","대","일반상업지역","25m이상","201911","15","6","5,605"," "
"서울특별시 동작구 상도동","1**","대","제2종일반주거지역","8m미만","201911","15","107","55,600"," "
"서울특별시 은평구 증산동","2**","대","제3종일반주거지역","8m미만","201911","15","43.07","74,300","지분"
"서울특별시 구로구 구로동","7**","대","제2종일반주거지역","12m미만","201911","15","16","9,480"," "
"서울특별시 성북구 안암동5가","8*","대","제3종일반주거지역","8m미만","201911","15","215","98,000"," "
"서울특별시 영등포구 양평동1가","2**","도로","준공업지역","-","201911","16","1.5","700","지분"
"서울특별시 구로구 신도림동","3**","전","준공업지역","12m미만","201911","18","63","10,481"," "
"서울특별시 구로구 신도림동","2**","잡종지","준공업지역","12m미만","201911","18","87","13,159"," "
"서울특별시 구로구 신도림동","2**","잡종지","준공업지역","8m미만","201911","18","19","2,870"," "
"서울특별시 구로구 신도림동","2**","잡종지","준공업지역","12m미만","201911","18","136","20,570"," "
"서울특별시 서대문구 홍은동","산*","임야","제2종일반주거지역","25m미만","201911","18","112.5","27,056","지분"
"서울특별시 구로구 신도림동","2**","대","준공업지역","12m미만","201911","18","180","29,947"," "
"서울특별시 구로구 신도림동","2**","대","준공업지역","8m미만","201911","18","23","3,485"," "
"서울특별시 구로구 신도림동","2**","잡종지","준공업지역","8m미만","201911","18","25","3,780"," "
"서울특별시 구로구 신도림동","2**","잡종지","준공업지역","8m미만","201911","18","25","3,780"," "
"서울특별시 용산구 보광동","*","대","제2종일반주거지역","8m미만","201911","18","20","38,000"," "
"서울특별시 구로구 신도림동","3**","전","준공업지역","8m미만","201911","18","30","4,991"," "
"서울특별시 강동구 둔촌동","1**","전","개발제한구역","25m이상","201911","18","330","40,000"," "
"서울특별시 구로구 신도림동","2**","잡종지","준공업지역","12m미만","201911","18","3","453"," "
"서울특별시 성북구 성북동","3*","대","용도미지정","-","201911","18","20","6,050"," "
"서울특별시 중구 입정동","8*","대","일반상업지역","-","201911","19","6","15,543"," "
"서울특별시 노원구 상계동","6***","대","제1종일반주거지역","-","201911","19","66.3","17,570"," "
"서울특별시 영등포구 신길동","1**","대","제2종일반주거지역","8m미만","201911","19","66","18,700"," "
"서울특별시 광진구 군자동","1**","도로","제3종일반주거지역","-","201911","19","7","2,062"," "
"서울특별시 종로구 창신동","5**","대","제2종일반주거지역","8m미만","201911","19","9.92","2,100","지분"
"서울특별시 중구 입정동","7*","대","일반상업지역","-","201911","19","10.4","27,534"," "
"서울특별시 중구 입정동","8*","대","일반상업지역","8m미만","201911","19","16.8","28,193"," "
"서울특별시 성북구 길음동","4**","대","제3종일반주거지역","25m미만","201911","19","10","35,050","지분"
"서울특별시 성북구 장위동","1*","도로","제2종일반주거지역","-","201911","19","102","50,160"," "
"서울특별시 중구 중림동","1**","대","준주거지역","8m미만","201911","19","49.3","87,000"," "
"서울특별시 중구 입정동","7*","대","일반상업지역","8m미만","201911","19","3.5","9,266"," "
"서울특별시 용산구 후암동","4**","대","제2종일반주거지역","8m미만","201911","20","46.9","17,200"," "
"서울특별시 용산구 이촌동","3**","대","제3종일반주거지역","25m이상","201911","20","6.61","2"," "
"서울특별시 도봉구 도봉동","산5*","임야","개발제한구역","8m미만","201911","20","215","201","지분"
"서울특별시 중랑구 상봉동","1**","대","준주거지역","25m미만","201911","20","217.2","280,000"," "
"서울특별시 강북구 미아동","4**","대","제2종일반주거지역","8m미만","201911","20","8","3,200"," "
"서울특별시 용산구 용산동2가","*","대","제1종일반주거지역","-","201911","20","2.9","3,328"," "
"서울특별시 광진구 군자동","3**","전","제3종일반주거지역","8m미만","201911","20","5","3,705"," "
"서울특별시 영등포구 당산동4가","*","대","준공업지역","-","201911","20","64.4","30,500"," "
"서울특별시 도봉구 도봉동","산5*","임야","개발제한구역","8m미만","201911","20","4463","4,172","지분"
"서울특별시 용산구 후암동","4**","대","제2종일반주거지역","8m미만","201911","20","13.2","4,800"," "
"서울특별시 도봉구 도봉동","산2*","임야","개발제한구역","-","201911","20","199","414","지분"
"서울특별시 서초구 신원동","1**","전","개발제한구역","8m미만","201911","20","668","45,000"," "
"서울특별시 금천구 시흥동","9**","대","일반상업지역","8m미만","201911","20","57.8","47,743"," "
"서울특별시 강북구 미아동","4**","대","제2종일반주거지역","8m미만","201911","20","10","5,300"," "
"서울특별시 성동구 사근동","1**","대","제2종일반주거지역","-","201911","20","66","5,500"," "
"서울특별시 성북구 삼선동2가","3**","대","제2종일반주거지역","8m미만","201911","20","50.6","50,000"," "
"서울특별시 용산구 산천동","3*","대","제2종일반주거지역","25m미만","201911","20","26.75","63,100","지분"
"서울특별시 강북구 미아동","4**","대","제2종일반주거지역","8m미만","201911","20","20","9,500"," "
"서울특별시 용산구 후암동","1**","대","제2종일반주거지역","8m미만","201911","21","8.3","1,500"," "
"서울특별시 종로구 신영동","산*","임야","제1종전용주거지역","-","201911","21","20","1,676","지분"
"서울특별시 구로구 항동","산2*","임야","개발제한구역","-","201911","21","66","1,980","지분"
"서울특별시 성북구 장위동","2**","도로","제1종일반주거지역","-","201911","21","2","100"," "
"서울특별시 용산구 한남동","7**","대","제1종일반주거지역","8m미만","201911","21","40","108,500"," "
"서울특별시 성북구 안암동3가","1**","대","제2종일반주거지역","8m미만","201911","21","58.2","25,000"," "
"서울특별시 종로구 종로5가","2**","도로","일반상업지역","-","201911","21","3.96","3,000","지분"
"서울특별시 도봉구 도봉동","산2*","임야","개발제한구역","-","201911","21","165.29","345","지분"
"서울특별시 구로구 신도림동","4**","대","준주거지역","8m미만","201911","21","2","4,095"," "
"서울특별시 구로구 구로동","7**","대","제2종일반주거지역","12m미만","201911","21","7","4,138"," "
"서울특별시 도봉구 도봉동","산2*","임야","개발제한구역","-","201911","21","232","483","지분"
"서울특별시 도봉구 도봉동","산5*","임야","개발제한구역","8m미만","201911","21","132.23","516","지분"
"서울특별시 구로구 신도림동","4**","대","준주거지역","8m미만","201911","21","89","57,800"," "
"서울특별시 영등포구 영등포동5가","1*","대","일반상업지역","25m이상","201911","21","6.95","6,400","지분"
"서울특별시 도봉구 도봉동","산2*","임야","개발제한구역","-","201911","21","330.58","690","지분"
"서울특별시 마포구 공덕동","2**","대","준주거지역","25m이상","201911","21","40","87,000"," "
"서울특별시 마포구 서교동","4**","대","제2종일반주거지역","-","201911","21","11.4","9,953"," "
"서울특별시 영등포구 신길동","4**","대","제3종일반주거지역","8m미만","201911","22","4.72","1,468","지분"
"서울특별시 서초구 내곡동","3**","도로","자연녹지지역","8m미만","201911","22","7","1,483","지분"
"서울특별시 광진구 자양동","2**","대","제3종일반주거지역","-","201911","22","1.53","1,928","지분"
"서울특별시 중구 산림동","2**","대","일반상업지역","-","201911","22","1.2","1,941"," "
"서울특별시 중구 산림동","2**","대","일반상업지역","8m미만","201911","22","82.6","133,600"," "
"서울특별시 광진구 자양동","2**","대","제3종일반주거지역","-","201911","22","15.67","19,694","지분"
"서울특별시 광진구 자양동","2**","대","제3종일반주거지역","-","201911","22","15.67","19,694","지분"
"서울특별시 용산구 이촌동","3**","대","제3종일반주거지역","25m이상","201911","22","6.61","2","지분"
"서울특별시 도봉구 도봉동","산2*","임야","개발제한구역","-","201911","22","1171","2,450","지분"
"서울특별시 서초구 내곡동","*","도로","자연녹지지역","8m미만","201911","22","16","3,388"," "
"서울특별시 강동구 천호동","1**","도로","제2종일반주거지역","-","201911","22","115.68","5,260","지분"
