"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200101 ~ 20200127"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"서울특별시 은평구 진관동","22","0022","0000","은평뉴타운 구파발9단지(임대)","전세","84.84","202001","21","31,125","0","7","2010","진관3로 67"
"서울특별시 은평구 진관동","150","0150","0000","은평뉴타운 기자촌11단지","전세","84.82","202001","20","45,000","0","10","2015","연서로46길 7"
"서울특별시 은평구 진관동","107","0107","0000","은평뉴타운 마고정(센트레빌3단지)","전세","59.37","202001","6","36,000","0","2","2009","진관2로 90"
"서울특별시 은평구 진관동","107","0107","0000","은평뉴타운 마고정(센트레빌3단지)","전세","59.36","202001","16","13,300","0","7","2009","진관2로 90"
"서울특별시 은평구 진관동","107","0107","0000","은평뉴타운 마고정(센트레빌3단지)","전세","59.36","202001","16","12,667","0","4","2009","진관2로 90"
"서울특별시 은평구 진관동","107","0107","0000","은평뉴타운 마고정(센트레빌3단지)","전세","84.16","202001","17","16,290","0","2","2009","진관2로 90"
"서울특별시 은평구 진관동","107","0107","0000","은평뉴타운 마고정(센트레빌3단지)","전세","84.16","202001","17","16,290","0","1","2009","진관2로 90"
"서울특별시 은평구 진관동","107","0107","0000","은평뉴타운 마고정(센트레빌3단지)","전세","84.04","202001","17","16,290","0","3","2009","진관2로 90"
"서울특별시 은평구 진관동","107","0107","0000","은평뉴타운 마고정(센트레빌3단지)","전세","84.04","202001","21","16,290","0","6","2009","진관2로 90"
"서울특별시 은평구 진관동","107","0107","0000","은평뉴타운 마고정(센트레빌3단지)","전세","84.04","202001","23","16,290","0","4","2009","진관2로 90"
"서울특별시 은평구 진관동","107","0107","0000","은평뉴타운 마고정(센트레빌3단지)","전세","59.37","202001","23","12,667","0","6","2009","진관2로 90"
"서울특별시 은평구 진관동","107","0107","0000","은평뉴타운 마고정(센트레빌3단지)","전세","84.17","202001","23","16,290","0","9","2009","진관2로 90"
"서울특별시 은평구 진관동","107","0107","0000","은평뉴타운 마고정(센트레빌3단지)","전세","84.04","202001","23","16,290","0","4","2009","진관2로 90"
"서울특별시 은평구 진관동","101","0101","0000","은평뉴타운 박석고개(힐스테이트12단지)","전세","84.49","202001","17","47,000","0","8","2009","진관1로 21-9"
"서울특별시 은평구 진관동","101","0101","0000","은평뉴타운 박석고개(힐스테이트12단지임대)","전세","84.72","202001","21","15,781","0","10","2009","진관1로 21-9"
"서울특별시 은평구 진관동","123","0123","0000","은평뉴타운 박석고개(힐스테이트13단지)","전세","101.76","202001","16","51,000","0","5","2008","진관1로 22"
"서울특별시 은평구 진관동","102","0102","0000","은평뉴타운 박석고개(힐스테이트1단지)","전세","59.85","202001","2","40,000","0","4","2009","진관1로 21-10"
"서울특별시 은평구 진관동","102","0102","0000","은평뉴타운 박석고개(힐스테이트1단지)","전세","84.85","202001","12","45,000","0","8","2009","진관1로 21-10"
"서울특별시 은평구 진관동","102","0102","0000","은평뉴타운 박석고개(힐스테이트1단지임대)","월세","39.72","202001","16","2,754","20","8","2009","진관1로 21-10"
"서울특별시 은평구 진관동","102","0102","0000","은평뉴타운 박석고개(힐스테이트1단지임대)","전세","84.72","202001","17","32,959","0","6","2009","진관1로 21-10"
"서울특별시 은평구 진관동","102","0102","0000","은평뉴타운 박석고개(힐스테이트1단지임대)","월세","49.74","202001","20","8,780","25","3","2009","진관1로 21-10"
"서울특별시 은평구 진관동","83","0083","0000","은평뉴타운 우물골(두산위브5단지)","월세","59.37","202001","13","5,000","110","4","2009","진관2로 77"
"서울특별시 은평구 진관동","19","0019","0000","은평뉴타운상림마을(롯데캐슬A-1)","월세","39.94","202001","16","2,736","20","2","2008","진관4로 17"
"서울특별시 은평구 진관동","19","0019","0000","은평뉴타운상림마을(롯데캐슬A-1)","전세","49.32","202001","17","8,730","0","3","2008","진관4로 17"
"서울특별시 은평구 진관동","14","0014","0000","은평뉴타운상림마을(롯데캐슬A-2)","전세","59.28","202001","20","37,500","0","4","2008","진관4로 37"
"서울특별시 은평구 진관동","5","0005","0000","은평뉴타운상림마을(푸르지오C-5)","전세","59.8","202001","9","35,000","0","2","2008","진관4로 87"
"서울특별시 은평구 진관동","1","0001","0000","은평뉴타운상림마을(푸르지오C-6)","월세","49.32","202001","21","8,730","25","5","2008","진관4로 107"
"서울특별시 은평구 진관동","1","0001","0000","은평뉴타운상림마을(푸르지오C-6)","월세","49.32","202001","22","4,210","25","1","2008","진관4로 107"
"서울특별시 은평구 진관동","2","0002","0000","은평뉴타운상림마을(푸르지오C-7)","전세","84.79","202001","2","36,000","0","2","2008","진관4로 100"
"서울특별시 은평구 진관동","60","0060","0000","은평뉴타운솔하임","전세","45.034","202001","17","29,400","0","3","2017","통일로 1080"
"서울특별시 은평구 진관동","92","0092","0000","제각말(푸르지오2-9단지)","전세","84.87","202001","15","43,000","0","6","2010","연서로 455"
"서울특별시 은평구 진관동","92","0092","0000","제각말(푸르지오2-9단지)","전세","84.89","202001","16","46,000","0","5","2010","연서로 455"
"서울특별시 은평구 진관동","92","0092","0000","제각말(푸르지오2-9단지)","전세","84.89","202001","17","40,000","0","5","2010","연서로 455"
"서울특별시 은평구 진관동","94","0094","0000","제각말(푸르지오6단지)","월세","84.89","202001","5","20,000","75","5","2010","연서로 487"
"서울특별시 은평구 진관동","154","0154","0000","제각말(푸르지오8단지)","전세","101.83","202001","18","45,000","0","11","2010","연서로48길 12"
"서울특별시 은평구 진관동","154","0154","0000","제각말(푸르지오8단지)","월세","84.89","202001","21","30,000","40","3","2010","연서로48길 12"
"서울특별시 종로구 교북동","126","0126","0000","경희궁자이(4단지)","월세","45.879","202001","18","10,000","128","13","2017","송월길 155"
"서울특별시 종로구 교북동","126","0126","0000","경희궁자이(4단지)","전세","37.2635","202001","22","34,000","0","7","2017","송월길 155"
"서울특별시 종로구 명륜2가","4","0004","0000","아남1","전세","84.8","202001","16","56,500","0","18","1995","창경궁로 265"
"서울특별시 종로구 명륜2가","4","0004","0000","아남1","전세","84.9","202001","20","55,000","0","3","1995","창경궁로 265"
"서울특별시 종로구 명륜2가","236","0236","0000","아남2","전세","84.9","202001","10","52,000","0","1","1996","혜화로3길 33"
"서울특별시 종로구 명륜2가","237","0237","0000","아남3","월세","47.43","202001","17","10,000","75","7","1999","혜화로3길 5"
"서울특별시 종로구 무악동","60","0060","0000","인왕산아이파크","월세","84.858","202001","4","5,000","190","14","2008","통일로18길 9"
"서울특별시 종로구 무악동","60","0060","0000","인왕산아이파크","월세","84.858","202001","15","50,000","50","17","2008","통일로18길 9"
"서울특별시 종로구 무악동","82","0082","0000","현대","전세","114.9","202001","13","64,000","0","15","2000","통일로 246-20"
"서울특별시 종로구 무악동","82","0082","0000","현대","전세","84.92","202001","19","51,000","0","5","2000","통일로 246-20"
"서울특별시 종로구 사직동","9","0009","0000","광화문풍림스페이스본(101동~105동)","전세","70.8","202001","4","65,000","0","5","2008","사직로8길 4"
"서울특별시 종로구 숭인동","1421-2","1421","0002","숭인한양LEEPS","전세","12.78","202001","2","12,000","0","3","2014","난계로29가길 20"
"서울특별시 종로구 숭인동","2-1","0002","0001","종로센트레빌","전세","84.92","202001","2","48,000","0","10","2008","동망산길 47"
"서울특별시 종로구 숭인동","2-1","0002","0001","종로센트레빌","전세","59.92","202001","3","40,000","0","2","2008","동망산길 47"
"서울특별시 종로구 숭인동","2-1","0002","0001","종로센트레빌","전세","59.92","202001","23","40,000","0","5","2008","동망산길 47"
"서울특별시 종로구 숭인동","1392-1","1392","0001","종로아인스빌","월세","12.15","202001","16","3,000","40","10","2013","난계로29가길 19"
"서울특별시 종로구 숭인동","201-11","0201","0011","종로유케이201","전세","12.09","202001","16","10,500","0","10","2013","난계로29길 33-4"
"서울특별시 종로구 숭인동","766","0766","0000","종로청계힐스테이트","전세","114.7153","202001","17","70,000","0","5","2009","숭인동길 21"
"서울특별시 종로구 숭인동","1392","1392","0000","주건축물제1동","월세","15.76","202001","6","4,000","40","10","2013","난계로29가길 17"
"서울특별시 종로구 익선동","55","0055","0000","현대뜨레비앙","전세","36.08","202001","11","20,000","0","7","2003","돈화문로11가길 59"
"서울특별시 종로구 익선동","55","0055","0000","현대뜨레비앙","월세","48.54","202001","15","15,000","30","2","2003","돈화문로11가길 59"
"서울특별시 종로구 창신동","232","0232","0000","두산","전세","84.9","202001","3","45,000","0","1","1999","지봉로5길 7"
"서울특별시 종로구 창신동","232","0232","0000","두산","전세","84.9","202001","4","53,000","0","9","1999","지봉로5길 7"
"서울특별시 종로구 창신동","702","0702","0000","창신쌍용1","전세","79.87","202001","20","34,000","0","9","1992","동망산길 19"
"서울특별시 종로구 창신동","703","0703","0000","창신쌍용2","전세","64.66","202001","11","28,000","0","4","1993","낙산길 198"
"서울특별시 종로구 창신동","703","0703","0000","창신쌍용2","전세","54.7","202001","14","27,000","0","8","1993","낙산길 198"
"서울특별시 종로구 청운동","56-45","0056","0045","청운현대","월세","84.51","202001","6","10,000","130","2","2000","자하문로33길 43"
"서울특별시 종로구 평창동","596","0596","0000","삼성","전세","84.93","202001","6","17,700","0","9","1998","평창문화로 172"
"서울특별시 종로구 평창동","145-5","0145","0005","일성빌라트","전세","84.99","202001","3","38,000","0","5","1996","평창문화로 119"
"서울특별시 종로구 평창동","46-1","0046","0001","크래스빌","전세","187.9","202001","9","55,000","0","1","2003","평창24길 6"
"서울특별시 종로구 행촌동","211","0211","0000","경희궁자이(1단지)","월세","39.0561","202001","21","11,168","29","9","2017","송월길 130"
"서울특별시 종로구 행촌동","41-1","0041","0001","대성맨션","월세","19.27","202001","3","500","35","6","1971","사직로 21"
"서울특별시 종로구 홍파동","199","0199","0000","경희궁자이(2단지)","월세","84.99","202001","2","40,000","165","9","2017","송월길 99"
"서울특별시 종로구 홍파동","199","0199","0000","경희궁자이(2단지)","전세","84.836","202001","7","90,000","0","13","2017","송월길 99"
"서울특별시 종로구 홍파동","199","0199","0000","경희궁자이(2단지)","월세","101.991","202001","11","40,000","190","7","2017","송월길 99"
"서울특별시 종로구 홍파동","199","0199","0000","경희궁자이(2단지)","전세","84.836","202001","12","95,000","0","11","2017","송월길 99"
"서울특별시 종로구 홍파동","199","0199","0000","경희궁자이(2단지)","전세","84.907","202001","15","90,000","0","21","2017","송월길 99"
"서울특별시 중구 만리동1가","231","0231","0000","LIG 서울역 리가","전세","84.9846","202001","4","59,000","0","7","2012","만리재로33길 21"
"서울특별시 중구 만리동1가","62-7","0062","0007","대우디오빌","월세","73.86","202001","13","3,000","150","10","2005","만리재로 193"
"서울특별시 중구 만리동2가","288","0288","0000","서울역한라비발디센트럴","월세","71.9832","202001","2","35,000","70","7","2018"," "
"서울특별시 중구 만리동2가","288","0288","0000","서울역한라비발디센트럴","월세","71.9832","202001","3","53,000","18","4","2018"," "
"서울특별시 중구 만리동2가","288","0288","0000","서울역한라비발디센트럴","전세","84.9774","202001","8","67,000","0","5","2018"," "
"서울특별시 중구 만리동2가","288","0288","0000","서울역한라비발디센트럴","전세","84.9774","202001","11","60,000","0","12","2018"," "
"서울특별시 중구 만리동2가","288","0288","0000","서울역한라비발디센트럴","전세","84.9774","202001","17","67,000","0","10","2018"," "
